name,reviews
American Musical and Dramatic Academy,"['My daughter has had a fantastic time at this school and their year end Performance was fantastic.', 'I know three Portuguese people who graduated from AMDA.\nOne of them is the most famous musical star in Portugal:\nSissi Martins, who graduated as Silvia Martins.', 'I’m currently studying at AMDA.\nIt’s really the best decision I have ever made.\nThe teaching method is really good, I’m in my second semester and I feel that I already learned and developed a lot of skills.\nBesides that, the teachers are amazing, they are really from the industry and are giving us the real training to be there.\nThe conservatory is intense, but that is really why Amda have a lot of amazing alumni now working in the industry.\nAs an international student, Amda’s support from the beginning was always really important for me, and the friends that I’m making here are really the best.', 'I joined AMDA NYC back in 2021 Fall. This school has changed my life. Incredible staffing who are all working professionals within the acting world and all are incredibly motivated, fun and inspiring. My time at this school has been nothing but positive thus far and, the school continues to get better and better. I have done my own reading into reviews and the bad reviews have definitely changed. I have seen things change here, I have seen things become progressively better for the students here at AMDA. AMDA has become much more of a supporting and safe environment for not just me but for everybody who needs it. You certainly learn a lot here, develop great connections with your teachers and get plenty of opportunities out here. I myself, am certainly glad that I chose this school. Great friends, great classes, great locations, great teachers and all around an incredibly exiting journey.', 'My daughter just graduated in Sept 2017 from NYC in dance.  She had a very positive experience from start to finish!  Starting with Elliott Kerr, Assistant Director of Admissions.  Elliott did a nice job of answering all our questions and helping get all our paperwork completed.  Our daughter loved all her teachers and has said through out her program, ""this is the right school for me.""  I feel like the program and the school prepared her for auditioning and the life of a performer!  THANK YOU AMDA!']"
Associated Beth Rivkah Schools,[]
Bard College,[]
Barnard College,"['I literally walked hours from downtown to the campus... the first time when I visited the campus many moons ago. Such a fun memory!', ""While I do not attend Barnard, I am always on the look out for their events! The have some amazing free events with fabulous speakers though out the year and anyone can attend. It's a pretty cool campus, makes we wish I had gone there."", 'No way to reach them by phone--they all hide behind insipid ""phone trees"".', 'Wild to me that we pay all that tuition, room & board money, and my little sister doesn’t have AC in her dorm or hot water in the bathrooms. Don’t even get me started on the gulag-looking facilities…', ""Barnard is great. It is really pretty, but the campus is sooo tiny. I know it is part of Columbia and all, but still the campus is miniscule. I would totally go here though if I Penn and Columbia weren't options.""]"
Berkeley College-New York,"['I think I went to the Berkeley College because I wanted a way to build my credit in the society and it does not stop here. By the knowledge having learnt here, it always led me to the next and a better journey. When there are so many colleague graduates graduate every year, Berkeley is a place for you to take the initiative to learn, to observe and to compare where is the destination that you want to go thereafter and while enjoying the journey because what you have input.', ""I've had an amazing experience at Berkeley College. The staff is incredibly supportive, always available to help, and genuinely guides students in the right direction. The professors are knowledgeable and excel at teaching real-world scenarios, which allows students to apply what they learn directly to their careers. Berkeley College encourages a strong focus on career development from start to finish. I earned both of my Bachelor’s degrees here, and the accelerated programs have been a significant advantage, helping me advance toward my career goals in no time. Highly recommend!"", 'I was warned about Berkeley college but I didn’t listened and  now I have learned my lesson.\n\nI was naive when I first started and they took advantage of it.\n\nAttending this school the school cost were almost $13k my financial aid would cover atlease half and the rest of 6,000 would be cover by students loans.\n\n6k per semester is very expensive unless you can really afford it and I was considered low income.\n\nKeep in mind and don’t make the same mistakes I did even though I was warned. This is a “for profit” private school so they are operated for a profit.\n\nEarly in my attendance I was told that I will get 50% off my next degree (Bachelors) once I completed my associates degree with them and naive me fall for that. Until after I completed my associates degree and was told I didn’t qualified for the 50% off since I did not meet the criteria which was never mentioned to me at the time.\n\nIf you are going to mention a discount atlease mentioned the criteria. If I would have known those criteria I would have transferred to a CUNY college which would have penciled out cheaper. I only continued attending hoping to get the 50% off and my aid cover most of the other 50% eventually having little to no loans or outstanding balance. But that wasn’t the case since I missed a semester not knowing that semester would exclude me from the tuition discount.\n\nPlease please !! Get a statement of accounts for each semester and view the break down cost for the semester and proceed wisely.\n\nSome colleges would take advantage of you if you dont know your info.\n\nI wasn’t able to complete my bachelors and I have been distressed ever since. However, I’m glad to be moving forward with CUNY. Although I have accumulated thousands of dollars in loans from Berkeley.\n\nI only found out today that Berkeley college was sued for deceptive behavior.', ""The worst mistake of my life was accepting a call from their admissions call center and signing up. But I was new to this country and had no guidance. The admissions are money hunger, and once they get you inside, they trap you. Leaving you with a massive student loan debt and the degree they offer is useless. To all prospective students, run away and don't sign up to this college"", ""Berkeley College was a wonderful experience for me, even though it is a very expensive school. But they made me feel like I was home, very good professors, I enjoyed all my classes, and my professors. I recently graduated with my associates degree and it was a wonderful experience. I would totally recommend this school. Wish I had the nerve to take out more loans but I've had enough with the loans I have. Thank you Berkeley College for making me feel like I was home, and doing everything possible for me to graduate. I truly appreciate it.""]"
Beth Hamedrash Shaarei Yosher Institute,"[""Rabbi A.Y Rosenblum was one of the remaining leaders with unwavering truth for ethics and for religious resolve. Although he hired mediocre teacher's (maybe internally he was insecure) externally he showed strength and determination.""]"
Boricua College,"['I dont attend this school, but I enjoy checking reviews and a lot of former students mention the predatory tacticts they have to get you in; the useless classes for their bachellors, and how expensive it is compared to the CUNY/SUNY System (which is thousand times bettter and cheaper), and how staff are rude. Someone even mention that it feels like nobody follows policy or the syllabus (which gives a lack of preparation). The overal feeling i got from these reviews is to think twice about going to this college/ just stay away.', 'Poor leadership of the institution has pushed people to enroll in other colleges, the students are treated incredibly disrespectful and management does nothing not to mentioned the constant mess up of credits due to students, if you are smart, go invest your money on a college who will care.', ""I am extremely dissatisfied with Boricua College. Despite being a graduate myself, I am dismayed by their treatment of my eldest daughter, who is currently enrolled at the school. It seems they are attempting to disadvantage her by awarding her a 3.6 GPA when she was supposed to receive a 3.8. Furthermore, I was not awarded my associate degree due to a missing module, yet they swiftly permitted me to pursue a bachelor's degree in Human Services & never received my degree."", 'Boricua college is a very good college and well expensive because I know it’s a private school. And my first year I started college was in 2016, and I wasn’t to sure about going to college until I met Marco H. Rodriguez back then, got the flyer from him, told my friend about this college as well toked the test and passed it with flying colors and now look at us now that myself is about to graduate of getting my Associates degree, and going to continue in my\nBachelors degree in human services. So the college is very good. I understand that the teachers can be unprofessional but at the end of the day I gained a lot of knowledge in that college by getting my work done ✅', ""Horrible on the Master Program!  I feel that there's thing that Mr. Alicea don't know and if he knew he would resolve them. I'm a former student and I had a great experience on my BS program, but the Master I would never recommended to anyone! its not worth the headache.  I guess u don't see the true faces of people until u reach certain point of your life. Rude, nasty people at the end...""]"
SUNY Broome Community College,"['This school is falling apart academically and physically. Buildings are run down, parking lots are not kept up with. The programs are outdated and they try to squeeze every penny out of the students. Most of the professors in the fringe programs are adjuncts and not committed to the curriculum, making more of a gripe session about the course material than a lecture on the actual topics. I am appalled that this school is in the Suny network, it is the lowest quality education I have ever received.', ""SUNY-Broome is one of the best schools for students to get an excellent education. Just understand between transfer and non-transfer programs. Academic Advisors are really helpful and make sure to listen to your advisor. Really listen. Sometimes they have insight into things you wouldn't know. For example, I thought my computer security and forensics AAS was a terminal program. It actually could transfer. If you choose a program, look at our articulation agreements, understand if you want a terminal program, cert, or transfer. If you want a transfer talk to both schools about credits that will transfer with both schools, so you're not surprised. Understand what won't transfer. Trust your advisor to know how to advise you as well. Thank you, SUNY-Broome, for your warm hospitality during my time as a student here. I appreciated it."", 'Had a great day last week!', 'Great School, excellent staff. Awesome environment to learn. Looking forward to this learning experience.', ""Attention  homeschoolers!!!!! Do not even try to go to this school unless you are a member of HSLDA. They will ghost you, stall the process, give you bad information, keep needing more paperwork, and then tell you that you will have to talk to someone else. They make it so complicated that you give up. They might ask me to take this down, but my wife has been trying to get in for 7 months. When she compares the process with others who weren't homeschooled, everyone she talks to had a very easy experience. So I say be prepared for a fight if you are a homeschooler.""]"
Bryant & Stratton College-Syracuse North,"['I was very hesitant on starting college again but when I toured Bryant and Stratton I felt at home. The process of getting started was smooth and easy as you have many people that will guide you through the starting process. The person that helped me get through my 2 semesters was my advisor Dominic!! He has helped me through my courses and has answered all my questions to the best of his knowledge. He is an amazing advisor and certainly supportive of all the students he works with. It was a great honor to be one of the students he worked with and it was a great honor to attend the college itself. If you have Dominic as an advisor please don’t hesitate to ask questions. He is very respectful and responsive and he cares for all the students😊As for me, I will be continuing with my journey at Bryant and Stratton college but online. I can’t wait to graduate and I’m glad to be back in school.', 'Very happy with the decision I made to go to Bryant & Stratton! Professors and staff are extremely helpful and nice!', 'Don’t bother applying here. The only thing acceptance depends on is a copy of your high school diploma. Admissions tests won’t matter, letters of recommendation won’t matter, ability to pay/FAFSA approval won’t matter. They will let you get knees deep into the process and be like “oh sorry, we couldn’t do our jobs properly and get a copy of your high school transcript so you can no longer go here.” I’m still waiting on someone named Amanda in admissions to tell me why they had my sister to go thru this entire admissions process only to tell her a week before classes start (and assigned to classes) that she’s ineligible to attend since the high school she attended over TWENTY years ago shut down. Shocker! A 40 year old’s high school no longer exists. I’m sure this happens every single day to people over 18 looking to attend higher education. So is this a racial thing because my sister is a woman of color? Or are they really that incompetent. Both ideas are scary.\n\nSo now after taking their stupid exams and jumping through hoops to get ready to go back to school, my sister can’t attend because these people are either extreme racists or extremely incompetent. Take your pick.\n\nShameful.', 'Do not go here! You will come out with massive debt, I almost signed on the dotted line, after going for a tour, but I said let me go home and think it over, because while I was there, I could feel the pressure, and that they wanted me to sign on so bad! My recruitmant person, kept calling me, trying to convince me to sign up, they must get commision, I had to stop answering her phone calls! It is a scam, go to OCC or BOCES!', 'The people running this place have ties ""behind closed doors"" in the republican party and funnel money from the staff and students. I do not have hard evidence, but when it cost $5,000 for 1 semester of a meal plan (for 1 student) and the kitchen staff is limited to less than $4 a plate and you have a Republican politician randomly show up and steal the spot light from students during their graduation ceremony, it speaks for itself. They are VERY good at making this ""college"" seem like a beautifully painted picture, the dorms are pathetic considering what the students have to pay for.(its cheaper to rent an apartment than to dorm here and this includes what you will spend on food) Also, they FORCE all dorm students to have a meal plan. The network here for students to use is HEAVILY throttled and some ports are blocked (good luck streaming movies and playing video games on your off time)\nJames street also is not that great of a neighborhood, there is an abundance of registered sex offenders in the neighborhood, students WILL NOT have access to the dorms directly and will have to wait for a security guard or RA on duty to open the main front entrance doors at night. (assuming they are even at the desk since they have other responsibilities to attend to)\n\nMy suggestion, don\'t make my mistake. STAY AWAY.\nNote: My observations here only reflect the Syracuse, Downtown campus.']"
Bryant & Stratton College-Buffalo,"[""Bryant & Stratton College has truly changed my life for the better. As a single mom with limited time and a lot on my plate, I was nervous about going back to school. I’ve struggled my whole life with dyslexia, ADHD, and a learning disability that made reading and comprehension extremely difficult. I didn’t learn how to read until high school, and growing up, I was bullied, passed along in school, and made to feel like I would never amount to anything. Because of that, I spent years being ashamed, scared, and convinced that college wasn’t for someone like me.\n\nTalking to the recruiter at Bryant & Stratton was the first time someone in education made me feel like I could do this. With the encouragement of my son, my family, and my friends, I took the leap, even though it was one of the hardest decisions I’ve ever made.\n\nFrom day one, my instructors and my student advisor went above and beyond for me. They were patient, caring, and incredibly supportive through my depression, anxiety, and the challenges of being a full-time working single mom. They were flexible with my assignments and deadlines when life got overwhelming, and they always made me feel seen, understood, and capable.\n\nThe tutoring program is phenomenal. They helped me break down material in ways I could understand, and for the first time in my life, I felt like I wasn’t “behind” I was learning. I was growing. I was succeeding.\n\nThis college didn’t just teach me academics. They helped rebuild my confidence, my self-worth, and my belief in myself. They showed me that having a learning disability doesn’t mean I can’t achieve great things. They worked with me every step of the way, no matter how busy or chaotic life became.\nI was honestly heartbroken when I found out I couldn’t continue here for my bachelor’s degree because it isn’t offered in Ohio. If I could stay with Bryant & Stratton for the rest of my education, I absolutely would.\n\nI highly recommend Bryant & Stratton College to anyone, especially single parents, people with learning disabilities, or anyone who has ever doubted themselves. This school is supportive, flexible, compassionate, and truly life-changing. I am forever grateful for the way they helped me transform my life.\n\nSincerely.\nA new graduate!!\n\n(With an associate's degree in human and social services. Overly excited, and I'm proud of myself! If I can do it, so can you!!)"", 'I’m truly shocked by the negative reviews because I recommend Bryant & Stratton to anyone and everyone. My experience getting my associate’s in ECE online was the best schooling experience I’ve had in my life.\n\nThe advisors selected all my classes so I didn’t have to worry about anything, and they were ALWAYS responsive when I had questions. I graduated in 2024, and now in 2026 I reached out through the chat on their website for past syllabi. The advisor immediately sent what they could and followed up with the rest the next business day after contacting the registrar.\n\nThe professors were also responsive, friendly, and supportive. The courses were easy to follow and engaging, and I genuinely liked my professors. Some left positive remarks on my work, which was very motivating for me.\n\nEven though it’s online, you absolutely can connect with people. At the beginning of each course everyone introduces themselves, and you regularly read and respond to classmates’ work.\n\nI really loved this school and have had no issues applying to other schools as a transfer student with my Bryant & Stratton degree. I would give more stars if I could!', 'I do not recommend this institution! I was informed that I was an active student, but after numerous assurances, I discovered that this was false. I accidentally learned from a different advisor that I was not enrolled as a student. Additionally, it took over two months for them to release the hold on my FAFSA and Pell Grant, causing me to miss opportunities at other colleges during that time. I have called countless times and spoken with many representatives, but each conversation provided a different story. My funds are still not accessible!', 'I do NOT recommend this school to anyone. First of all, the medical billing and coding program is insanely over priced for the lowest certification possible that most employers don’t even recognize. Secondly, they do not care about you. I had so many issues going through this program with having issues contacting financial aid for some important issues. They don’t care about your education you are getting, I had to out source alot of information cause it seems like they just hire anyone to be an instructor (i had a few good ones though). There was many different times with different Instructors where i had corrected them for false information. And lastly, the “life long career services” you get after graduation is furtherest from the truth. During my closing interview right before graduation, my resume was supposed to be reviewed by career services. Its been 3 months and have not heard anything. So I attempted to send out a email recently and still have not heard anything. THIS SCHOOL DOES NOT CARE ABOUT YOU. I cannot stress enough to look at better options, this place just want you money and thats it.', 'This college just pushes students through like a rotation as fast as they can. The online is 7 weeks, too fast to retain any information. After a year I still couldnt code to save mt life. They ask you to do a survey about the course and teacher only the 2nd week in not allowing for an honest actual survey when it is only week 2!! Because after the survey is when professors and class goes badly but you already did the survey. I regretted my choice of going here. Almost 20,000 after 1 yr wasted']"
Bryant & Stratton College-Greece,"[""My experience at Bryant & Stratton College has been nothing short of exceptional, deserving a perfect 10 out of 10. From the moment I stepped onto campus, I was warmly greeted by the staff, who consistently demonstrate friendliness and genuine care for every student. There has never been a moment where I felt judged or overlooked; instead, I encountered a nurturing environment that fosters growth and learning.\n\nThe campus itself is meticulously maintained, reflecting a commitment to cleanliness and organization that enhances the overall atmosphere. It's refreshing to be in a place where I can focus on my studies without distractions or concerns about safety, as I feel secure and valued in this community.\n\nThe faculty members are truly outstanding, not only in their expertise but also in their dedication to student success. They go above and beyond to ensure that we grasp the material, regularly checking in on our progress and offering assistance anytime I face challenges. Their approachability and willingness to help create an enriching educational experience that I greatly appreciate."", 'I do not recommend the Bryant & Stratton College – Greece campus nursing program.\nMy experience has been a consistent lack of instruction and accountability. Despite the cost of attendance (roughly $50,000 for the program), students are routinely expected to “teach ourselves,” and questions/concerns are frequently redirected back to the handbook instead of being addressed with clear guidance, remediation, or consistent teaching.\nLeadership influence appears to be centralized, and decisions feel predetermined rather than student-focused. Communication is poor, transparency is lacking, and students who raise concerns are treated like the problem instead of the process being examined.\nThe schedule/clinical expectations also make this program extremely difficult for anyone with children or significant responsibilities. There is little flexibility and minimal support for maintaining a realistic school-life balance. Clinical rotation hours and placements were another major disappointment.\nIf this program had stronger instruction, clearer communication, and leadership that prioritized education over control, it could have potential. As it stands, I would encourage prospective students to seriously research alternatives before enrolling.', 'My one star is cause i know several people that are in the last class and they said it is a very hard course cause teachers don’t teach what they are quizzing students on. And there’s no support like they claim they have in orientation. It’s a lot of money to teach yourself all the material and that’s a huge chance to fail. Orientation they make it sound like they care about their students and how much easier it is cause classes are smaller. Well that’s not the experience people in the last class said.\n\nI can’t imagine how scary that is to take out a huge loan with the belief that they mean what they say about caring about their students success. I pray everyone who goes here gets better support than the last class received .\n\nI never hear good things about their nursing program .', 'Highly don’t recommend if going for Nursing School, very unorganized & self teaching is the way they do things. Nothing good to say , you’re teaching yourself after paying $50,000 in the end ! They don’t care as long as the monthly payments still rolling in.', 'Call center says that they do evening classes for nursing they do not.\nIt is a full-time daytime program Monday through Friday not flexible\n46,400 for 4 semesters.\nTeas test for admission\n30 student class sizes\n3 starts a year January, May, and September they are 16 month programs.\nStaff is nice, facility is clean.\nIs accredited and you can sit for nursing boards if you go here.']"
Canisius University,"[""I went to Canisius for a 4 year triple major and I really enjoyed it. The classes are small and the professors actually care. It has a great business program, but there are a lot of gen-ed prereqs that you need to take which is somewhat of a shame. Highly recommend getting involved with groups and clubs though. Networking is one of the best things you can do. You will have some professors taking attendance, and I know, sounds a bit weird for college (especially because you are the one paying), but it only furthers the fact that the professors care. All of the professors have their doctorates and many have real-world business experience which is a big plus. Since graduating, I still keep in-touch with a few professors. You'll get as much out of it as you put in. If you try and sit back and be invisible, you won't get as much out of it. If you're actually active and participate in class, you're going to have a good and positive experience. I would recommend Canisius. Have made many life-long friendships with students as well as professors. Get involved though!"", 'I am a Canisius graduate of 2013 and I do not regret going to this school. To get the most out of this school, you have to know certain people. These people are the professors, your classmates, and maybe the staff that make the food ;).\n\nIn all seriousness, the classes were small and the professors were willing to help. This college has resources at your disposal so do not be afraid to use them. Now, it is an expensive school so keep that in mind, but the programs are fantastic.\n\nJust keep in mind that it is near the East Side and some neighborhoods are not so good. During the day you will be fine walking through them but at night I would keep an eye out and check your surroundings if you are walking around them. Other than that, have fun!', ""Spent 1 year there and it was the best of my 5 years in university. They offer tons of awesome classes (in litterature and history at least, I can't speak for the rest), the library is super modern and everything is done to make the students feel good. A few teachers were so-so but on the average they were really helpful."", ""Campus is looking good day or night. I haven't been there since I was like 12 through 15 years old.  In my youth I was among the very few people capable of swim a full length & a half underwater."", 'From the day I stepped on campus I knew Canisius was going to be my home for four years of undergrad. The small classes helped me get to know a lot of my teachers on a personal level. I was able to be very involved in campus programming and I came out of my shell throughout my four years on campus. I was able to balance clubs, school and work study, while enjoying all of the activities that the school offered throughout the week.\nBeing in the heart of Buffalo provided a great opportunity for me to learn about a new city. I enjoyed the ability to take the subway into the city or drive a few minutes to Niagara Falls for a visit.\nGo Griffs!']"
St Paul's School of Nursing-Queens,"['Ms. Tucker is an amazing advisor and truly supportive. She is someone students can rely on not only academically but also personally. If you need resources, guidance, or support with everyday life challenges, she is always willing to listen. She is impartial, thoughtful, and provides honest, well-grounded advice. If you are feeling concerned about your grades or think they may be too low, she offers clear direction and helpful strategies to support improvement and help you reach your academic goals. You can tell she genuinely cares about her students’ success and well-being, and it truly shows.', ""The negative reviews are 100% REAL! My experience with this school’s admissions process was unprofessional and bizarre from the start. I requested information online at 9:00 PM, and instead of a follow up during regular business hours, I received an immediate call just to be told “Did I request information because they were closed.”\nThe representative was dismissive and gave 'mhm' responses to my questions, showing a complete lack of interest in helping a prospective student.\n\nThe caller scheduled a meeting so I can get actual answers, but it was NOT a meeting. Upon joining and simply saying “How are you, good morning,” I was immediately muted. It wasn't a consultation it was a GROUP session where they muted all students. This lazy assembly line approach for recruitment is completely inefficient. For a field like nursing, you expect a program that values communication and professional standards but this school shows neither. I highly recommend looking somewhere else  for a program that actually respects its applicants. Trust me!!\n\n*also to note they sent me a link for the zoom with a message that said “Don’t be late.”\nI asked if these are automated messages and they never responded. Very weird and unprofessional never seen that sort of message before."", 'I am happy I chose St. Paul’s School of Nursing for my degree. Like all Nursing programs, it was a challenge at first that required commitment, late nights studying and occasional tears (lol) but it is well worth it.\nThe Professors in class and clinical are knowledgeable, supportive and approachable, which truly prepares you for a professional nursing career. Success in this program depends on the work you put in, you must do your part.\nSo if you are serious about nursing and willing to work hard, disciplined and motivated, then this is the school for you.', 'Well many people may have different experiences with them. But me as freshman I can say it might be difficult to talk to them on the phone,but all the staff were always accessible, whether through scheduled appointments or prompt email responses. they treat me with respect ,patience and show empathy. Ms Willis The Advisor she is very nice when talking on the phone even when meeting her in person she’s very approachable,very polite. her title is definitely a good example of . I can’t wait to  get started .', 'Jayne Kier is the WORST professor ever!! she uses content outside of the textbook provides and is a complete liar! states she will test only on content thats covered in class yet completely side blinds you on the exams! If you ask her 1 simple question she responds with a nasty attitude as if you are bothering her! she needs to pack it up and be replaced with a professor that actually cares!']"
Cayuga County Community College,"[""Love the nature trail behind the college. They have ample parking. They have trails behind the college. Several small ponds,lots of nature too see. Never seems too be too overcrowded whenever we go.  Nothing too virgerius, they don't have any up or down hills. Just twisting graveled trails. Definitely recommend checking it out. It can get kinda muddy especially if it has rained in the last several days. So you may want to bring your hiking shoes if you have any. Last time we walked the trails we saw bunnies,frogs/ toads and deer."", 'I attempted to take a couple of pre-regs for another degree and thought this would be a good option. After a two week interaction with Cayuga where they could not even locate my account they assigned (even with me providing their assigned username) I had to withdraw so that I could take the classes elsewhere. Ten months later, I receive a bill for tuition and am told that I am responsible for the balance. I am forced to fill out an ""appeal for refund"" and establish a ""mycayuga"" account for an institution who could not accept my money at the time? No one will speak by phone. No one (apparently) reads my emails as I am providing documentation to support my statements.\n\ntl,dr: Do not attempt to take classes here online unless you are forced to do so. There are so many student friendly options out there.', 'Classes haven\'t even started yet and things have already been such a headache! The process of enrolling and getting things in order is far different from when I first attended. Technology is supposed to improve things I get but, there are so many ""apps"" that you are supposed to sign into to figure out what you are supposed to be doing and or what you might need. I cant even log into the main my Cayuga page majority of the time because the authenticator app that you need to get a code from when you log in doesn\'t even work half of the time so then you have to contact the help desk to reset everything all over again! And talking to anyone to get help is almost a joke ! The answer I get the most is ""it should all be in the app"" great isn\'t it when you cant even access things half of the time?! Oh and classes are all over the place not much at the college itself it seems. This is going to be a very trying time I can see it now!', 'Best place to study and earn your degree. Qualified and seasoned staff', ""It's pretty cheap for a college about 2k-5k a semester if you're living off campus, layout is pretty ok to get around, although the professors can be very hit or miss and they also dictate how well you do for the class\n\nA super nice professor who knows what they're doing? Guaranteed pass\n\nA professor that couldn't care and focuses on just the textbook's work for you to do on your own? Ya just drop out of the class it's not worth it\n\nAnywhere inbetween is usually good as well as long as you know what exactly the class is about, like how Discrete Math isn't math, it's essentially coding translation""]"
Central Yeshiva Tomchei Tmimim Lubavitz,"['Top tier experience. Big time. Could do with a little more room though…', ""The most innocent supporters at home and in the world. Anyone who hasn't been there won't understand."", 'Yeshiva Tomchei Tamimim\nLong live our Lord, our Teacher and Rabbi, the King of Messiah, forever and ever.', 'Central Lubavitch Tamimim Supporters']"
Circle in the Square Theatre School,"['The musical JUST IN TIME could have been better directed, blocked and staged by the HS DIRECTOR OF GLEE. Actually since this reminded me of a high school performed musical the cast of Glee could have help out their cast member. Firstly, I loved loved Jonathan in Spring Awakening but here not so much. He is good but not Tony award level. The script needs tightening and there was too much filler. They had a chance to end this on a bang but the ending dribbled. Costumes were good, the seating was so so, the band was very good especially the woman who played several wind instruments and the TROMBONE PLAYER. Both players were exceptional. I have never seen such poor casting in my life- what a hodgepodge. The worst thing was the cost of the ticket. Let’s see what Netflix can do with this mess. Out of towners loved it but you didn’t see the enthusiasm at the closing as you do at DEATH BECOMES HER ETC.', 'Like this theater. Spacious, yet intimate; perfect for the musical we just saw, Just in Time... Spectacular! Johnathan Groff is a force to be reckoned with! What a performer. He gave it his ALL in that place.\nAnd though for some reason my aisle seat was drenched, which soaked my jeans from my bottom all the way to the back of my knees, the staff quickly addressed the situation and gave me two cushions and a towel. During intermission, three different members of the staff, came back to check on me and asked if I needed another towel. They all said it was ""the first time that has happened"" 🤷🏻\u200d♀️ At least it wasn\'t beer, (or something worse). I didn\'t let it ruin my evening. Will definitely attend other shows there.', 'A wonderfully intimate theater. Would imagine great views of the stage from any seat; although ours were Center Stage. Loved how Jonathan Groff and cast were easily able to interact with the audience.', 'was our 1st time in the ""basement of Wicked"".   we saw Just In Time - what a great performance.   But even better - the theater staff was incredible - from Will Call to security, ushers, to bar staff - they were all just welcoming inviting, answering a couple of questions we had about the theater & how it\'s a teaching facility as well as being a performance theater.   What a great time.   we had floor seats - right next to the tables for the  just in time layout.  But I can easily see how other productions can take advantage of this wonderful space.   Cannot wait to have another experience at this theater.', 'The play Just in Time was excellent.  Even the most affordable seats were good given the size and layout of the theater.  The theater  was decorated  in a way to make it an immersive experience.  The drinks are very expensive, the only down side.']"
Clarkson University,"['Clarkson has a nice campus set in quiet Potsdam NY. It is a STEM focused university that facilitates a flexible approach for students to explore the bounds of learning.', 'Today is the time to leave Clarkson. I had my wonderful two years in Clarkson and Potsdam. My research career will continue in NJ, but I will not forget this place along with the local people I have made friends with. I will be back some day in the future. Ciao!', 'Beautiful surroundings, nice size classrooms. Inside buildings are nice.', ""I only visited this school when growing up. I sat through a recruiting trip with the Men's lacrosse Head coach. He seemed generally interested in accepting me as a student, and I my application was accepted. They were originally my first choice of school, I was generally impressed. It wasn't the only engineering school I looked at, RPI Engineers, completely overwhelming. I ended up going elsewhere because of their differences in majors, schools and what I already knew I wanted to study. My commitment just wasn't enough for me because of the coursework, and so I don't regret graduating from another school. If they have the exact major I was looking for I would've committed to this school no questions asked."", 'Excellent engineering school - my son and daughter in law  both loved it there. It was their home . They were involved in many clubs including pep club and dance clubs. They graduated and remain very involved alums! . He went on to a fast track masters program. She a fast track nursing program. Now our daughter is attending Clarkson and she loves it!!']"
Clinton Community College,"['They got me a job as a Computer Lab Assistant through FAFSA work study, participating in 3 clubs, 1 sport, and working as a full time student. Overall best experience in my life. Met the love of my life there at the newer Moore building.', ""I attended my first semester fall of 2016 and enrolled for my next. I'm not the typical high school student just stepping out. I'm a single mother of 2 girls.  It has been a great experience. I'm so glad I chose Clinton. The teachers are amazing and the environment makes all the difference. Keep up the great work!"", 'Fantastic view, fantastic staff, historical building!', ""I've only been going there for 1 semester, but already feel right at home. Ps, whenever I walk into the Moore Building, feels like the Overlook Hotel from Stephen King's The Shining. Just a compliment."", 'Don’t waste your time. Buy self help books and/or go to a trade school. I was told I competed the course and 2 months later I needed more credits because they didn’t honor the required courses I took my first semester. The staff I met was mostly unmotivated and one of them taight and went to the school  so they didn’t have to pay back loans.']"
Colgate University,"['My son was recruited by the soccer coaches at Colgate University and invited us to visit the campus. The coach was very engaging, responsive, and seemed eager to have my son join Colgate’s soccer team — until they met me in person, a covered Muslim woman, during our visit.\nAfter the visit, they stopped responding completely, which was very surprising and disappointing. My son was deeply upset because they never followed up, not even with a positive or negative response. It’s okay to say no, but not responding at all is unprofessional and feels very discriminatory.', ""Many of my smartest and most accomplished friends have passed through the hallowed halls of Colgate University. They have the finest of amenities and an august faculty and staff that rivals any other four-year university in the state. Dan McCoach is easily one of the top Facilities Managers in his field, and Kip Manwarren is an exemplary Manager of University Printing and Mail Services. It's no mystery why Colgate is among the 100 most selective colleges and universities in the United States."", ""I graduated in '09. Wonderful, rigorous education. Freshman year will be a wakeup call (in a good way) for many. Students are nice, jolly, and sharp as hell. Small classes. Professors are invested into your education. Exactly what I was looking for in a college. Cold in winter, but it makes it kind of fun. Especially if you're like me and coming from a year-around warm climate like Southern California. Wouldn't change a thing!"", 'Nothing else could have better captured the idea of an American liberal arts education. Truly phenomenal as a 2014 grad.', 'A sleeper education and experience. The people, activities and education were all good but it was the combination the created a foundation for the rest of my life. Just as alumni from 40-50 years prior to my class told us at reunion when we were finishing our freshman year (advice we didn’t appreciate at the time), Colgate lays out a way of thinking more than a particular set of disciplinary skills.\n\nTeaching was superior (in 80-90% of courses) to my years at Harvard, something I hear from other grads. But it was the conversations, arguments and debates with classmates from diverse backgrounds that stick with you. Yes, this is a student body that is largely upper middle class and dominated from Northeast states, but what these students shared (at least during my time there, graduating in 1976) was independence, curiosity and intellectual abilities (again, not everyone and as appropriate for 18-22 year olds).\n\nFinally, as with every experience, you get out of it what you put not it. I’ve never found a college graduate who didn’t regret not taking advantage of more opportunities. Colgate has more opportunities than anyone can capture, and way more today than when I attended.']"
